key,score
53f438a0dabfaee2a1cfb932,2.647058824
53f43915dabfaee1c0ab7278,2.647058824
53f43a51dabfaefedbaeda01,2.647058824
53f43b68dabfaee0d9b95f04,2.647058824
53f43c91dabfaedce5564048,2.647058824
53f43f1cdabfaee0d9b9f5f0,2.647058824
53f43fc3dabfaee43ec6b985,2.647058824
53f43fffdabfaedf435bac7b,2.647058824
53f4448bdabfaee0d9baba7a,2.647058824
53f44726dabfaefedbb174a2,2.647058824
53f44c94dabfaefedbb2c228,2.647058824
53f44ef7dabfaeee22a18622,2.647058824
53f45b35dabfaee1c0b3f7fa,2.647058824
53f45d93dabfaee1c0b47b15,2.647058824
53f460abdabfaec09f2296fb,2.647058824
53f461c2dabfaec09f22d617,2.647058824
53f461cbdabfaedf43633d76,2.647058824
53f464ccdabfaec09f23952a,2.647058824
53f46505dabfaedf4364096b,2.647058824
53f46528dabfaec09f23acc2,2.647058824
53f465dedabfaefedbb869ed,2.647058824
53f46c00dabfaeecd6a22d0b,2.647058824
53f46cbfdabfaeee22a6b8bc,2.647058824
53f47008dabfaec09f2652b0,2.647058824
53f473e0dabfaeecd6a40b32,2.647058824
53f47479dabfaeecd6a42de0,2.647058824
53f474ffdabfaee43ed2fd1e,2.647058824
53f47b74dabfaee4dc89e6c2,2.647058824
53f47d8bdabfaee43ed4dad2,2.647058824
53f48102dabfaee4dc8af6f8,2.647058824
53f48dccdabfaea7cd1d4614,2.647058824
53f49b52dabfaebbd377b71a,2.647058824
53f49f46dabfaec18977b75b,2.647058824
53f4b7d7dabfaed4ae77b475,2.647058824
53f4cc5ddabfaeebd8f80dca,2.647058824
53f4d119dabfaef015f80cc8,2.647058824
53f4d405dabfaeedd9781bda,2.647058824
53f4d547dabfaef350f8153e,2.647058824
53f4d8e1dabfaef64a77b775,2.647058824
53f556dcdabfae963d25f123,2.647058824
53f59d19dabfaeefb0f8045b,2.647058824
53f5bc3bdabfae5a47f8045b,2.647058824
53f64e31dabfae6a71b602a0,2.647058824
53f7b89edabfae938c6d3a9f,2.647058824
53f7b8cbdabfae938c6d3ce0,2.647058824
53f81722dabfae938c6fecf1,2.647058824
54058ee4dabfae8faa5e1e5a,2.647058824
5405d47fdabfae91d3011f27,2.647058824
5408b8bcdabfae44f08802b0,2.647058824
5408dbabdabfae450f44850d,2.647058824
54090948dabfae450f45add3,2.647058824
5409326edabfae450f46a03d,2.647058824
54096ce6dabfae8faa68ed0a,2.647058824
54101300dabfae450f4cd626,2.647058824
5410df11dabfae44f08ec399,2.647058824
54326b83dabfaeb4c6a83ce2,2.647058824
5432a02fdabfaeb4c6a93d23,2.647058824
5432f7b3dabfaeb54216eb96,2.647058824
5433151fdabfaeb542175eca,2.647058824
543317a3dabfaeb542176390,2.647058824
543344dcdabfaeb4c6ab3384,2.647058824
5433c02edabfaeb4c6acbc3a,2.647058824
54340b62dabfaeb4c6adc26b,2.647058824
5434ea95dabfaebba587d961,2.647058824
54409a09dabfae805a6dae6b,2.647058824
5440c1c8dabfae805a6f269e,2.647058824
5440eff4dabfae805a70b200,2.647058824
5440fcd8dabfae805a718a62,2.647058824
544116eadabfae805a729541,2.647058824
54481d41dabfae87b7dd9b7f,2.647058824
54484da3dabfae87b7e038be,2.647058824
54488f72dabfae87b7e435d8,2.647058824
5448a3dfdabfae87b7e56342,2.647058824
5448ae43dabfae87b7e620ac,2.647058824
5448c1d9dabfae87b7e747a8,2.647058824
548565e0dabfae9b401336c4,2.647058824
5486296cdabfae8a11fb3027,2.647058824
5486903ddabfae8a11fb3351,2.647058824
5486f3e7dabfae8a11fb34df,2.647058824
54870fd6dabfaed7b5fa2dd5,2.647058824
54878bb2dabfae8a11fb3bb5,2.647058824
5487f777dabfae8a11fb3f70,2.647058824
54883660dabfaed7b5fa3634,2.647058824
54884458dabfae8a11fb41b5,2.647058824
5488674ddabfaed7b5fa37f7,2.647058824
54899c7ddabfae9b40134bca,2.647058824
5489bab5dabfae8a11fb46fa,2.647058824
548d71d3dabfaed7b5fa4842,2.647058824
562d2d1845cedb3398d7acd5,2.647058824
562d3c4745cedb3398d984d5,2.647058824
562dc74945cedb3398ef9ae1,2.647058824
53f31cd4dabfae9a8443ed06,2.588235294
53f32cb3dabfae9a84496796,2.588235294
53f351f4dabfae4b3494bca2,2.588235294
53f38195dabfae4b349f9f0c,2.588235294
53f38aaadabfae4b34a2e347,2.588235294
53f393cfdabfae4b34a65575,2.588235294
53f3972adabfae4b34a79cc2,2.588235294
53f39dc4dabfae4b34aa5b03,2.588235294
53f3ad26dabfae4b34b046b3,2.588235294
53f42949dabfaeb22f3d3ed8,2.588235294
53f42a84dabfaeb2acfbc043,2.588235294
53f42bf0dabfaec09f0fe798,2.588235294
53f42c18dabfaedf43502f20,2.588235294
53f42c45dabfaedce54b44a9,2.588235294
53f42c55dabfaeb1a7b7af83,2.588235294
53f42c5cdabfaedce54b5c12,2.588235294
53f42cdddabfaedce54bd9e8,2.588235294
53f42ce9dabfaedf4350ff37,2.588235294
53f42d1adabfaeb1a7b86eda,2.588235294
53f42d6ddabfaedd74d373c4,2.588235294
53f42e11dabfaeb2acff31a0,2.588235294
53f42e41dabfaee0d9b08550,2.588235294
53f42e53dabfaee02ac6d300,2.588235294
53f42e5edabfaeb2acff6fdb,2.588235294
53f42f52dabfaeb1a7ba3eb7,2.588235294
53f43012dabfaeb1a7bad2c6,2.588235294
53f4302bdabfaec09f137a49,2.588235294
53f43057dabfaee0d9b223ba,2.588235294
53f430bedabfaec09f13eef8,2.588235294
53f430dcdabfaeb1a7bb754d,2.588235294
53f43185dabfaee02ac95474,2.588235294
53f43218dabfaee1c0a70a57,2.588235294
53f43282dabfaec09f155755,2.588235294
53f432c6dabfaeb22f44c5ca,2.588235294
53f43326dabfaee1c0a7c664,2.588235294
53f43432dabfaeee229958aa,2.588235294
53f4346edabfaee43ec1cdbc,2.588235294
53f434cbdabfaee43ec21034,2.588235294
53f43529dabfaee4dc778530,2.588235294
53f43584dabfaee1c0a96091,2.588235294
53f43585dabfaeb1a7bec5c9,2.588235294
53f43720dabfaee1c0aa3c1c,2.588235294
53f4373ddabfaee1c0aa4d0f,2.588235294
53f437b0dabfaeb22f47d4f9,2.588235294
53f437c8dabfaedf4358c583,2.588235294
53f43838dabfaeecd696fbea,2.588235294
53f43840dabfaec22ba928c3,2.588235294
53f438c2dabfaefedbadeef4,2.588235294
53f43900dabfaee4dc79be1b,2.588235294
53f4398edabfaec22ba9edc8,2.588235294
53f43b3edabfaeecd698e2f3,2.588235294
53f43e6edabfaee1c0ad73ef,2.588235294
53f43e74dabfaee0d9b9df18,2.588235294
53f441dadabfaeee229e9ac5,2.588235294
53f445e8dabfaee1c0aeaaf4,2.588235294
53f44781dabfaee2a1d38acb,2.588235294
53f44b70dabfaee02ad2d74f,2.588235294
53f44c43dabfaedf435e43b9,2.588235294
53f44ec9dabfaedd74e0feb5,2.588235294
53f45088dabfaeecd69d4c8f,2.588235294
53f45107dabfaee1c0b17bfa,2.588235294
53f45152dabfaefedbb3e204,2.588235294
53f45242dabfaee2a1d63e54,2.588235294
53f452c0dabfaee0d9be578c,2.588235294
53f453a5dabfaeb22f4f6127,2.588235294
53f45470dabfaee43ecb572d,2.588235294
53f45583dabfaec09f20350b,2.588235294
53f45597dabfaeecd69e8387,2.588235294
53f457eadabfaeee22a39b4a,2.588235294
53f45823dabfaee1c0b344ad,2.588235294
53f458c0dabfaeb22f50a279,2.588235294
53f45bdbdabfaeecd69fa95e,2.588235294
53f45c14dabfaee43ecd0f18,2.588235294
53f45dd8dabfaee43ecd6e38,2.588235294
53f45e3ddabfaee2a1d90772,2.588235294
53f465d2dabfaeb22f53adf3,2.588235294
53f46791dabfaee43ecfb27b,2.588235294
53f469a7dabfaee02ada1cff,2.588235294
53f46ab7dabfaee4dc85f820,2.588235294
53f46ae9dabfaedd74e7c0a5,2.588235294
53f46d56dabfaeb22f5567aa,2.588235294
53f470e9dabfaee2a1dd81f1,2.588235294
53f472e6dabfaee43ed2752c,2.588235294
53f47735dabfaee43ed38949,2.588235294
53f47a28dabfaec09f28af4f,2.588235294
53f47eb4dabfae9126cc4044,2.588235294
53f48b9ddabfaea7cd1cc453,2.588235294
53f48cf1dabfaea88c77b3cd,2.588235294
53f48dabdabfaea7cd1d3ad2,2.588235294
53f49378dabfaeb15b77b9bf,2.588235294
53f4ae8adabfaee0d9c772ed,2.588235294
53f4b184dabfaeb22f576783,2.588235294
53f4cf8cdabfaeeee9f80ba5,2.588235294
53f4cfebdabfaeeee6f811d5,2.588235294
53f4d0c3dabfaeedd377e1fd,2.588235294
53f4d344dabfaef202f80baf,2.588235294
53f4d40bdabfaeedd2781dc5,2.588235294
53f56690dabfae62fef805db,2.588235294
53f598b8dabfaee8f5f804a4,2.588235294
53f6362edabfaeaca89bf11f,2.588235294
53f6391bdabfaee1591b3a95,2.588235294
53f78ab7dabfae90ec10433e,2.588235294
53f7b38cdabfae7f97a247d7,2.588235294
53f7b838dabfae938c6d37be,2.588235294
53f7df32dabfae90ec126f66,2.588235294
53f7f9d7dabfae9060afff49,2.588235294
53fa14a4dabfae9467e17040,2.588235294
5405732edabfae8faa5d2b4e,2.588235294
540595dbdabfae8faa5e5768,2.588235294
5406902fdabfae92b421280a,2.588235294
54083982dabfae450f40133c,2.588235294
5408e1c5dabfae450f44afbe,2.588235294
5408ee44dabfae450f44ffd2,2.588235294
540925b9dabfae450f4654e6,2.588235294
540928bcdabfae92b425e7f4,2.588235294
540934cadabfae450f46aa59,2.588235294
542ceedbdabfae4b91c2e8de,2.588235294
5430f2ecdabfae8f2911e064,2.588235294
5432936ddabfaeb4c6a8f507,2.588235294
54338390dabfaeb54218c492,2.588235294
5434b9eddabfaebba585c247,2.588235294
544077cadabfae805a6c1f89,2.588235294
5447efe4dabfae87b7db229f,2.588235294
5447fcc6dabfae87b7dbc333,2.588235294
54482126dabfae87b7ddcf19,2.588235294
54484a55dabfae87b7dfffe2,2.588235294
54844857dabfae9b40132df2,2.588235294
5484a2bedabfae8a11fb2195,2.588235294
5484a973dabfae8a11fb21ba,2.588235294
5484b76fdabfae9b4013308c,2.588235294
54855b54dabfae8a11fb28f2,2.588235294
54879918dabfae8a11fb3c3f,2.588235294
54882ab4dabfaed7b5fa3550,2.588235294
5489713edabfae9b40134a60,2.588235294
54897d91dabfae9b40134b14,2.588235294
54897ebddabfae9b40134b48,2.588235294
5489d5dedabfae9b40134de2,2.588235294
548a9cbddabfaed7b5fa426d,2.588235294
548e9031dabfaef989f09532,2.588235294
562c850b45cedb3398c4c4f9,2.588235294
562cf5c945cedb3398d11f3f,2.588235294
562d666845cedb3398debaad,2.588235294
56313d6745cedb3399d29c03,2.588235294
5631562a45cedb3399d92967,2.588235294
53f356eddabfae4b3495fa48,2.529411765
53f377d5dabfae4b349d7742,2.529411765
53f3927edabfae4b34a5da89,2.529411765
53f39281dabfae4b34a5db86,2.529411765
53f3a216dabfae4b34ac073b,2.529411765
53f42a02dabfaeb22f3d77e6,2.529411765
53f42abbdabfaec22b9ea891,2.529411765
53f42b43dabfaedce54a316b,2.529411765
53f42b9cdabfaedf434fabf2,2.529411765
53f42befdabfaeb2acfd43f4,2.529411765
53f42c14dabfaedf43502b7e,2.529411765
53f42c1fdabfaec22ba0475b,2.529411765
53f42cdfdabfaee1c0a2c165,2.529411765
53f42cf5dabfaec09f10e92a,2.529411765
53f42d5cdabfaedf43516788,2.529411765
53f42d69dabfaee02ac614e7,2.529411765
53f42dcfdabfaedd74d3c451,2.529411765
53f42dffdabfaee4dc721945,2.529411765
53f42e7bdabfaedd74d44f15,2.529411765
53f42eafdabfaee4dc72a41b,2.529411765
53f42ed0dabfaee43ebd7141,2.529411765
53f42f71dabfaee43ebdf68f,2.529411765
53f42f7ddabfaee1c0a4e8dd,2.529411765
53f42fcadabfaee2a1c9af4e,2.529411765
53f42fcfdabfaedd74d5520b,2.529411765
53f4301edabfaec09f136ee8,2.529411765
53f43089dabfaee4dc74110f,2.529411765
53f430c8dabfaec22ba43598,2.529411765
53f430c8dabfaee2a1ca7e54,2.529411765
53f43189dabfaee1c0a6983a,2.529411765
53f43242dabfaee43ec04110,2.529411765
53f43257dabfaedf435555c5,2.529411765
53f4332adabfaee43ec0e3a3,2.529411765
53f4341fdabfaee4dc76ce71,2.529411765
53f43424dabfaec22ba6bb67,2.529411765
53f434acdabfaeecd694f640,2.529411765
53f435a8dabfaedd74d9a946,2.529411765
53f436fddabfaec22ba86721,2.529411765
53f43736dabfaeb2ac05a28f,2.529411765
53f437a6dabfaee4dc78e142,2.529411765
53f4386edabfaeb2ac0662dd,2.529411765
53f43885dabfaedd74db43be,2.529411765
53f438d1dabfaee0d9b7b8c9,2.529411765
53f439addabfaedce554d702,2.529411765
53f43b59dabfaeecd698f77a,2.529411765
53f43b64dabfaeee229dc0ed,2.529411765
53f43cebdabfaee0d9b9a793,2.529411765
53f43db4dabfaee2a1d1de0b,2.529411765
53f43dd3dabfaee02ad02964,2.529411765
53f43ddbdabfaee43ec67e08,2.529411765
53f43f37dabfaeb22f4abfaf,2.529411765
53f440d9dabfaeee229e7fd7,2.529411765
53f44219dabfaee1c0ade7b4,2.529411765
53f4422bdabfaedf435bea51,2.529411765
53f44513dabfaeecd69a7666,2.529411765
53f4453cdabfaeee229f310f,2.529411765
53f446dddabfaee02ad1abad,2.529411765
53f447dedabfaeee229fd5ed,2.529411765
53f44864dabfaee43ec85b3a,2.529411765
53f44912dabfaee43ec887b5,2.529411765
53f4496edabfaefedbb20316,2.529411765
53f44a05dabfaee4dc7dfd88,2.529411765
53f44b14dabfaec09f1dbb0e,2.529411765
53f44c3bdabfaee0d9bcb6d1,2.529411765
53f44c74dabfaeee22a0f580,2.529411765
53f44f2fdabfaefedbb35bc7,2.529411765
53f45192dabfaee2a1d6119c,2.529411765
53f451c4dabfaeee22a22ed9,2.529411765
53f45233dabfaedce55a3316,2.529411765
53f45278dabfaee43ecadb6c,2.529411765
53f452b4dabfaefedbb431a0,2.529411765
53f452ffdabfaeee22a2788a,2.529411765
53f4533cdabfaec09f1fabc3,2.529411765
53f455d0dabfaee4dc80fab4,2.529411765
53f456a3dabfaeee22a35058,2.529411765
53f45b06dabfaee02ad6a0d4,2.529411765
53f45c56dabfaeb22f516d6b,2.529411765
53f45d39dabfaee02ad71985,2.529411765
53f45ff0dabfaedf4362d229,2.529411765
53f46050dabfaedd74e51695,2.529411765
53f461e4dabfaec09f22dd5d,2.529411765
53f464b7dabfaec09f238ff0,2.529411765
53f46905dabfaee43ed0117b,2.529411765
53f46926dabfaee2a1dba3dc,2.529411765
53f46974dabfaee43ed02d35,2.529411765
53f46a55dabfaedd74e7992b,2.529411765
53f46c77dabfaedf4365d794,2.529411765
53f46de9dabfaeee22a6fc8a,2.529411765
53f46f8fdabfaedf4366978a,2.529411765
53f47130dabfaedf4366f962,2.529411765
53f47157dabfaee2a1dd9df2,2.529411765
53f472eadabfaec09f2701a1,2.529411765
53f47316dabfaee0d9c5ffe3,2.529411765
53f47355dabfaedf43678254,2.529411765
53f473c3dabfaee02adc9a20,2.529411765
53f47659dabfaeee22a8f616,2.529411765
53f47708dabfaeecd6a4ca36,2.529411765
53f47845dabfaec09f2855ed,2.529411765
53f47917dabfaefedbbb72b4,2.529411765
53f47bd4dabfaee43ed4732b,2.529411765
53f47f72dabfaee4dc8ac579,2.529411765
53f48bc4dabfaea7cd1ccdc3,2.529411765
53f48c98dabfaea7cd1cf637,2.529411765
53f49391dabfaeb15f77ba49,2.529411765
53f49684dabfaedce562024f,2.529411765
53f4ac73dabfaedce563e123,2.529411765
53f4ad4fdabfaecddd77b3c4,2.529411765
53f4b17adabfaedd74eb994b,2.529411765
53f4b94adabfaed83f77b4df,2.529411765
53f4c8f4dabfaee57777e448,2.529411765
53f4cb03dabfaee577780a28,2.529411765
53f55b3ddabfae4d0bf8045b,2.529411765
53f5937bdabfaee1acf8045b,2.529411765
53f59f5adabfaef5c2f8045b,2.529411765
53f6339bdabfae2722c7163e,2.529411765
53f633badabfaef6dd9bf16b,2.529411765
53f6398edabfae50a73fa719,2.529411765
53f64247dabfaed4cc0f3cc3,2.529411765
53f64f59dabfae0633f16b60,2.529411765
53f79300dabfae8faa49adbb,2.529411765
53f79429dabfae7f97a1ae95,2.529411765
53f79aa5dabfae90ec10ae81,2.529411765
53f7be6bdabfae938c6d6aaa,2.529411765
53f7edabdabfae938c6ece98,2.529411765
53f8095bdabfae9060b08d6e,2.529411765
53fa1054dabfae7f97b04692,2.529411765
54055bfcdabfae91d3fd94d5,2.529411765
540597c7dabfae91d3ff5ed5,2.529411765
54059f65dabfae8faa5ea89f,2.529411765
5405a433dabfae450f3c05bb,2.529411765
540676cbdabfae44f0834f03,2.529411765
540684fddabfae44f083c191,2.529411765
5406e141dabfae44f086635a,2.529411765
54089051dabfae450f4287ff,2.529411765
54096010dabfae450f47d0c1,2.529411765
540960afdabfae8faa6880ae,2.529411765
54109f32dabfae44f08c7b08,2.529411765
542aa3b2dabfae646d57adf3,2.529411765
54302cb5dabfaeca69bd200e,2.529411765
54311926dabfae8f2912bd32,2.529411765
54325350dabfaeb54214e4f7,2.529411765
54325b8ddabfaeb4c6a80293,2.529411765
543287c8dabfaeb4ea4f6f05,2.529411765
5432b962dabfaeb542164a93,2.529411765
5434006fdabfaebba5835247,2.529411765
54409539dabfae805a6d5f33,2.529411765
5440a4cddabfae7d84b98650,2.529411765
54480230dabfae87b7dc1941,2.529411765
54483354dabfae87b7de51a9,2.529411765
54483802dabfae87b7deac69,2.529411765
5448481edabfae87b7dfdb71,2.529411765
54484a4adabfae87b7dfff5e,2.529411765
5448bc7cdabfae87b7e71531,2.529411765
5448bdefdabfae87b7e73066,2.529411765
54845c40dabfaed7b5fa19d8,2.529411765
5485077bdabfaed7b5fa1e75,2.529411765
548551e3dabfae8a11fb2885,2.529411765
5486ac82dabfae8a11fb3435,2.529411765
5486bf7ddabfaed7b5fa2bed,2.529411765
548771f9dabfaed7b5fa2fd4,2.529411765
548776a4dabfaed7b5fa3029,2.529411765
5487f1eddabfae8a11fb3ee7,2.529411765
548931cfdabfae9b4013483f,2.529411765
54894d6cdabfae9b4013491f,2.529411765
548ce493dabfae9b401355b8,2.529411765
548d76e7dabfae8a11fb5019,2.529411765
5602abc545cedb33960102f8,2.529411765
562c847545cedb3398c4acda,2.529411765
562c94dc45cedb3398c69969,2.529411765
562d09ca45cedb3398d364af,2.529411765
562d408345cedb3398da026d,2.529411765
56314ca045cedb3399d6aca0,2.529411765
5631ac5045cedb3399ed10c0,2.529411765
5631b52845cedb3399eeea15,2.529411765
563200ec45cedb3399f8de10,2.529411765
53f31b62dabfae9a8443695e,2.470588235
53f328e6dabfae9a8448174f,2.470588235
53f32963dabfae9a8448403f,2.470588235
53f32d0adabfae9a844987d5,2.470588235
53f35f8adabfae4b3497fdb3,2.470588235
53f360a9dabfae4b34984805,2.470588235
53f36756dabfae4b3499eb70,2.470588235
53f3796edabfae4b349dd0f1,2.470588235
53f38bc6dabfae4b34a35081,2.470588235
53f39519dabfae4b34a6d21f,2.470588235
53f429b0dabfaec09f0e2946,2.470588235
53f42a7adabfaeb22f3d9974,2.470588235
53f42c3adabfaeb22f3f6bc1,2.470588235
53f42c76dabfaec09f107086,2.470588235
53f42c7adabfaeb22f3faa61,2.470588235
53f42cd3dabfaedd74d2e89f,2.470588235
53f42d09dabfaeb2acfe54d0,2.470588235
53f42d41dabfaee02ac5f23f,2.470588235
53f42d84dabfaee02ac62b74,2.470588235
53f42e2adabfaee02ac6b1fd,2.470588235
53f42e8ddabfaee43ebd3c61,2.470588235
53f42eafdabfaec09f125485,2.470588235
53f42eb7dabfaee4dc72ab40,2.470588235
53f42f81dabfaedce54e0452,2.470588235
53f42fa1dabfaedce54e1dd6,2.470588235
53f43015dabfaee43ebe7927,2.470588235
53f4302edabfaedce54e893f,2.470588235
53f43052dabfaeb1a7bb086e,2.470588235
53f4308fdabfaee0d9b252bd,2.470588235
53f430ccdabfaec09f13f877,2.470588235
53f431b4dabfaee2a1cb3aba,2.470588235
53f431c7dabfaedce54fd65b,2.470588235
53f431e4dabfaedd74d70281,2.470588235
53f4320adabfaee43ec0137a,2.470588235
53f43215dabfaee4dc7552ee,2.470588235
53f4332ddabfaee1c0a7cb45,2.470588235
53f433a4dabfaee43ec13cd4,2.470588235
53f433c5dabfaedf43565707,2.470588235
53f433c8dabfaeb1a7bda786,2.470588235
53f434dbdabfaee43ec21ae9,2.470588235
53f43531dabfaedf435757da,2.470588235
53f43643dabfaedd74d9ffc7,2.470588235
53f43677dabfaedce552fa3e,2.470588235
53f43718dabfaeb22f477a30,2.470588235
53f4372bdabfaeb22f4785b0,2.470588235
53f437fadabfaeecd696d69a,2.470588235
53f43800dabfaee02acd9159,2.470588235
53f43801dabfaee1c0aac1a3,2.470588235
53f43809dabfaeb22f480998,2.470588235
53f43838dabfaeb22f4824ba,2.470588235
53f4387adabfaeb1a7c0756f,2.470588235
53f438a5dabfaedf43594feb,2.470588235
53f4394cdabfaeb22f48cfa0,2.470588235
53f43975dabfaedce554bcd0,2.470588235
53f43a03dabfaec09f19e3d5,2.470588235
53f43aaadabfaeee229d3d14,2.470588235
53f43aeddabfaeb22f49cbb6,2.470588235
53f43b53dabfaedd74dd075f,2.470588235
53f43b57dabfaee1c0ace6ec,2.470588235
53f43c4bdabfaee43ec64937,2.470588235
53f43cdadabfaee0d9b9a570,2.470588235
53f43d60dabfaeecd699594b,2.470588235
53f44217dabfaee43ec6fd32,2.470588235
53f4440fdabfaee43ec74a37,2.470588235
53f44428dabfaeee229ef32c,2.470588235
53f44486dabfaeee229f08f7,2.470588235
53f44497dabfaee02ad11c66,2.470588235
53f445cbdabfaeecd69aa4eb,2.470588235
53f4473bdabfaeee229fab8b,2.470588235
53f44783dabfaeb2ac09e127,2.470588235
53f4478edabfaee4dc7d59fb,2.470588235
53f449d2dabfaee02ad26c40,2.470588235
53f44ae4dabfaeb22f4d27ba,2.470588235
53f44c09dabfaee43ec94753,2.470588235
53f45024dabfaee1c0b13eab,2.470588235
53f45214dabfaeecd69daf0b,2.470588235
53f453dadabfaee4dc807d26,2.470588235
53f4577bdabfaefedbb54607,2.470588235
53f45795dabfaeb1a7c6fa80,2.470588235
53f45909dabfaee43ecc6a9d,2.470588235
53f45a54dabfaee1c0b3c6fa,2.470588235
53f45a89dabfaee02ad6876a,2.470588235
53f45bdedabfaee02ad6d087,2.470588235
53f45ca8dabfaefedbb661b7,2.470588235
53f45db3dabfaee2a1d8e9b3,2.470588235
53f45dd9dabfaee4dc82d5e7,2.470588235
53f46293dabfaee02ad84f91,2.470588235
53f46572dabfaec09f23bf14,2.470588235
53f466b7dabfaeecd6a0e321,2.470588235
53f4677cdabfaee43ecfadda,2.470588235
53f467c8dabfaedf4364bab5,2.470588235
53f4699fdabfaedf43652ca0,2.470588235
53f46af9dabfaec09f2519cb,2.470588235
53f46cb9dabfaee43ed0fc74,2.470588235
53f46e6adabfaee4dc86dffa,2.470588235
53f46f83dabfaee43ed1a90a,2.470588235
53f4704adabfaeecd6a32ac3,2.470588235
53f476fddabfaefedbbb08f0,2.470588235
53f4795bdabfaefedbbb7ea7,2.470588235
53f479cddabfae8a6845c14b,2.470588235
53f47e80dabfaeee22a93bdf,2.470588235
53f4809adabfae963d25b003,2.470588235
53f48a99dabfaeb22f5712c8,2.470588235
53f48dcadabfaea7cd1d457c,2.470588235
53f48edddabfaeae6877b3e7,2.470588235
53f493fadabfaeb15c77b97d,2.470588235
53f49559dabfaee0d9c747c4,2.470588235
53f4958ddabfaee1c0bad5f4,2.470588235
53f49815dabfaee1c0bad927,2.470588235
53f4998fdabfaebbd577b557,2.470588235
53f49b5ddabfaebbd577bc04,2.470588235
53f49e78dabfaedce562ac10,2.470588235
53f4a3c8dabfaec64e77b3ba,2.470588235
53f4b955dabfaed83d77b454,2.470588235
53f4c9b3dabfaee57d77ea56,2.470588235
53f4cca2dabfaeebddf81345,2.470588235
53f4d082dabfaeedd977e266,2.470588235
53f4d0c0dabfaeedd977e6c4,2.470588235
53f4d0c7dabfaef00cf8057f,2.470588235
53f4d46fdabfaeedd378218a,2.470588235
53f4d4e9dabfaeedd37829f8,2.470588235
53f4da3fdabfaef7e377b3ba,2.470588235
53f556c7dabfae963d25b367,2.470588235
53f5574edabfae3106f8045b,2.470588235
53f55820dabfae3752f8045b,2.470588235
53f56029dabfae5864f8045b,2.470588235
53f570d6dabfae7797f8045b,2.470588235
53f583bfdabfaeabdef8045b,2.470588235
53f592e8dabfaee0d9f8045b,2.470588235
53f632cddabfaefdfb1b3ac4,2.470588235
53f63356dabfaef6cc9bf17a,2.470588235
53f799e4dabfae938c6c5689,2.470588235
53f7e49edabfae9060af526b,2.470588235
53f80fbbdabfae938c6fa673,2.470588235
53fa074fdabfae7f97b00ea7,2.470588235
54054091dabfae8faa5b8cea,2.470588235
54068ef2dabfae44f08407b3,2.470588235
54083865dabfae450f4008f9,2.470588235
540838eddabfae450f400de1,2.470588235
54087c30dabfae450f41f8d3,2.470588235
54093dbadabfae8faa678f8f,2.470588235
54095304dabfae8faa6812a6,2.470588235
5409638adabfae8faa6895f6,2.470588235
5430f29adabfae8f2911dde6,2.470588235
543123abdabfae8f291306e1,2.470588235
5434ec1cdabfaebba587ebbd,2.470588235
54350999dabfaebba5893b30,2.470588235
5440a3badabfae805a6e29e4,2.470588235
5440a911dabfae7d84b9d097,2.470588235
5448126ddabfae87b7dd1fb5,2.470588235
54486132dabfae87b7e167ef,2.470588235
544878dfdabfae87b7e2c016,2.470588235
5448e7b4dabfae87b7e9116f,2.470588235
5484cf9fdabfae8a11fb237d,2.470588235
54856deadabfaed7b5fa2186,2.470588235
5485c17fdabfae8a11fb2b78,2.470588235
5485dddcdabfae8a11fb2cc3,2.470588235
5485f245dabfae8a11fb2dd3,2.470588235
54867471dabfae9b40133dd6,2.470588235
5486bb9ddabfae8a11fb3463,2.470588235
5486ed3bdabfaed7b5fa2d10,2.470588235
54873a54dabfae8a11fb36d4,2.470588235
54875d5bdabfae8a11fb380e,2.470588235
548763bcdabfae9b4013464e,2.470588235
54893a8ddabfaed7b5fa3ac8,2.470588235
54896ae3dabfaed7b5fa3bfc,2.470588235
5489c5b3dabfae9b40134db8,2.470588235
548a2d2cdabfae9b40134f83,2.470588235
548a48a3dabfaed7b5fa40ae,2.470588235
548d7376dabfaed7b5fa4856,2.470588235
548e6f3fdabfaef989f093cf,2.470588235
548effc9dabfaef989f09723,2.470588235
548f75dddabfaef989f0994e,2.470588235
56083ccb45cedb3396c4fa08,2.470588235
56305c4b45cedb3399a0b5b2,2.470588235
56312cf745cedb3399ce7440,2.470588235
5631a97045cedb3399ec69e0,2.470588235
53f31b9cdabfae9a84437d58,2.411764706
53f329aadabfae9a84485c2c,2.411764706
53f32a24dabfae9a844888f1,2.411764706
53f32c16dabfae9a84493164,2.411764706
53f35f60dabfae4b3497f3d3,2.411764706
53f36171dabfae4b34987e30,2.411764706
53f36c1fdabfae4b349afe40,2.411764706
53f371dddabfae4b349c3c10,2.411764706
53f38d1bdabfae4b34a3d82a,2.411764706
53f39233dabfae4b34a5bd89,2.411764706
53f3aa85dabfae4b34af410f,2.411764706
53f3af7adabfae4b34b132d0,2.411764706
53f426aedabfaec09f0d4da0,2.411764706
53f426ebdabfaeb1a7b57f47,2.411764706
53f427a2dabfaeb22f3cbd00,2.411764706
53f42819dabfaeb2acfb0b16,2.411764706
53f42a51dabfaeb1a7b66547,2.411764706
53f42bdfdabfaedd74d1fd5a,2.411764706
53f42beadabfaedce54aead7,2.411764706
53f42bfbdabfaedd74d21839,2.411764706
53f42c56dabfaedd74d26ff2,2.411764706
